Unnamed: 0,latitude,longitude,t_winter,t_spring,t_summer,t_fall,p_winter,p_spring,p_summer,p_fall,carb,veg
1753,40.0625,238.9375,1.1144434,8.268946,18.218407,10.268365,5.5628767,2.5755067,0.4288029,1.6130862,98.83331124761392,2.0
2222,41.8125,239.0625,0.1281238,7.410218,17.641,9.138809,1.6914188,1.1967422,0.77398294,0.7615281,5.369612391794152,1.0
1664,39.6875,239.3125,-0.51901597,5.35809,15.276964,8.190919,8.146703,3.637363,0.583349,2.3236377,89.17239303499613,2.0
1677,39.8125,237.0625,0.9690122,6.9141994,16.109352,9.069188,10.594331,5.6671567,0.47751373,3.4181936,63.47433933667689,2.0
215,34.0625,243.6875,7.339122,14.7332735,25.041803,16.656832,0.87013227,0.25768092,0.23959206,0.5040264,0.5072389263137829,1.0
390,34.5625,245.0625,12.370928,21.579155,33.121735,23.082455,0.4277964,0.17067407,0.3006782,0.3967294,0.2882038580845017,1.0
904,36.1875,239.3125,6.5052023,11.512769,21.015747,14.360512,3.4098837,1.3971577,0.056294713,0.969871,14.101904664696598,1.0
745,35.5625,244.5625,9.268045,17.647598,29.56213,19.669895,0.39071187,0.20671389,0.40975064,0.33999965,0.3147819741122607,1.0
1517,38.9375,239.3125,6.207057,11.547602,22.333727,15.198467,8.508068,4.303365,0.34217167,2.2496026,98.27632983470352,2.0
1827,40.3125,239.5625,1.5833697,9.8996,20.279486,11.181716,1.7048765,0.6994656,0.3744509,0.56668,2.4495922949623057,1.0
1117,37.0625,238.5625,8.333415,13.137656,19.161171,15.419231,3.1607177,1.1359354,0.049699835,0.84677786,22.94689910308691,2.0
1773,40.1875,237.1875,2.755523,9.5355215,19.673832,11.556399,5.673447,2.2651465,0.3373087,1.8785686,37.64072207997353,1.0
1367,38.1875,239.9375,3.3827434,8.616339,19.182486,12.100252,6.137091,3.0052297,0.3528223,1.9776518,92.53135704623485,2.0
1608,39.4375,238.6875,7.780546,13.5950775,23.333076,16.268421,7.5717773,3.7095854,0.24563847,2.1555042,53.32275098020931,2.0
1837,40.4375,236.4375,2.2177055,7.5919986,15.374116,9.466277,8.161126,3.591793,0.3876211,2.672443,79.74503311263629,2.0
1474,38.8125,236.4375,9.033533,12.192582,17.156536,14.3545265,7.1062512,2.8386059,0.22661482,1.8821977,106.75948921401952,2.0
405,34.6875,240.6875,4.218328,8.579958,15.76006,11.189837,3.1470451,0.9014598,0.06352977,0.75623566,17.620947159726047,1.0
747,35.6875,238.9375,8.577932,12.069594,17.747545,14.476076,3.0421076,1.1911511,0.039457444,0.72587687,31.314858206317897,1.0
933,36.3125,238.4375,5.644694,8.853369,13.701159,11.521257,4.4070754,1.8529897,0.08965135,1.1097945,21.51556469802716,1.0
410,34.6875,241.3125,8.053734,13.150585,24.0653,17.375076,2.3431945,0.9726007,0.061108537,0.63569236,19.903983975764657,1.0
2153,41.5625,238.5625,-0.4901587,6.6078267,16.92009,8.627457,1.8408127,1.2360374,0.6622117,0.8213749,66.71041054772783,2.0
1570,39.3125,236.3125,9.122908,11.863567,16.372921,13.872622,6.2437935,2.7868636,0.2436496,1.8249856,123.09940871761376,2.0
1457,38.6875,237.5625,8.8843975,14.191425,22.262259,16.721336,5.6525216,2.087226,0.12494238,1.4135978,14.58775300321943,1.0
1372,38.1875,240.5625,-7.6918235,-0.36225927,9.911011,1.9205271,6.8831573,2.7597494,0.9228306,2.9454215,21.2150722357032,1.0
383,34.5625,244.1875,14.551389,22.941517,34.029644,24.657818,0.19452171,0.07748614,0.26716986,0.23266977,0.2974745470188467,1.0
1933,40.6875,239.8125,-1.8777273,6.3688617,16.965183,7.7593646,1.2990062,0.8946595,0.52978253,0.68169713,2.6094522548510986,1.0
532,34.9375,244.9375,10.68454,19.288101,30.873392,21.103857,0.55209947,0.25678122,0.4872234,0.5159383,0.2611619871438179,1.0
206,34.0625,241.1875,12.463703,14.607,19.576775,17.624567,3.042221,1.0971892,0.052784525,0.80553716,16.369017669188313,1.0
1507,38.9375,237.3125,6.322597,12.178076,21.269442,14.363496,6.470478,2.3180947,0.13633323,1.4596846,22.138023378114223,1.0
1648,39.6875,236.8125,5.5772486,11.009977,19.391306,13.027922,7.886618,3.2828534,0.252468,2.2763817,20.899078660099683,1.0
192,33.9375,243.9375,7.696403,15.965602,26.612986,17.524853,0.6164164,0.17736837,0.3722607,0.45633817,0.5021675321753348,1.0
202,33.9375,245.1875,13.325879,22.427776,33.406475,23.783163,0.36072576,0.14365004,0.28083086,0.31617406,0.3202946034596623,1.0
1614,39.4375,239.4375,0.5038034,5.178592,15.82501,9.180645,9.678384,4.4382305,0.5963501,2.9531112,62.2198207536564,2.0
735,35.5625,243.3125,8.531325,18.070293,29.465183,19.342165,0.5839489,0.2188002,0.26268232,0.30702314,0.2658907580899075,1.0
403,34.6875,240.4375,4.389895,7.940488,14.283764,10.603364,3.284295,1.118696,0.12728383,0.75299263,9.863573774347849,1.0
174,33.8125,244.4375,10.905203,19.198124,30.015903,21.08456,0.41499466,0.15217423,0.38635924,0.32296553,0.2462777199490884,1.0
395,34.6875,239.4375,12.137669,14.171437,17.443903,16.701916,2.2874835,0.93201303,0.08049004,0.61512035,15.13490723783531,1.0
2063,41.1875,239.6875,-0.08915581,6.5312433,17.06377,9.041135,1.693133,1.6925004,0.888188,1.0175619,14.778787712957683,1.0
1126,37.0625,240.6875,5.2700987,10.538095,21.264091,14.1770115,4.3684196,2.2632754,0.15432741,1.2445858,60.96716727201221,2.0
1009,36.5625,241.3125,-1.0633065,4.62146,15.473481,8.090412,5.509435,2.6401153,0.2850712,1.5087359,79.54935522408879,2.0
2132,41.5625,235.9375,8.133965,10.52011,14.783867,12.635201,11.563981,5.992964,0.7687037,4.3223877,99.34575340080175,2.0
1429,38.5625,237.3125,8.863486,13.923729,20.194044,16.005219,7.070545,2.6514492,0.18412589,1.7865242,38.57836992436977,2.0
187,33.9375,243.3125,11.401936,16.73321,26.362606,19.778023,1.560472,0.4778733,0.21407056,0.57554585,3.6874504509785417,1.0
1152,37.1875,238.8125,7.8027434,15.040329,23.377117,16.944582,1.9069985,0.70277214,0.044037532,0.64020616,8.773877976281314,1.0
285,34.3125,243.4375,7.226097,13.35376,23.367798,15.811053,1.2485589,0.3232185,0.15049368,0.5286252,0.3761268778325748,1.0
966,36.4375,238.3125,9.397556,11.802751,15.656021,14.618466,3.4013069,1.3340034,0.066839665,0.8726116,34.73088483236715,1.0
253,34.1875,244.3125,12.036342,20.650043,31.554106,22.158714,0.3314293,0.11668594,0.35232204,0.324372,0.3188257811420514,1.0
1533,39.0625,237.5625,6.0233655,12.543063,21.961529,14.575819,5.104042,1.7781824,0.13750577,1.1275264,8.952395393435083,1.0
1915,40.6875,237.5625,8.740227,15.568295,26.566963,18.39135,6.6536,3.2585511,0.48964742,1.9226485,25.8232143998471,1.0
1312,37.9375,239.1875,9.307492,16.153585,25.336538,18.486916,1.9509053,1.2158586,0.05010444,0.54986227,10.658322992594986,1.0
493,34.9375,240.0625,6.335477,10.207468,17.20348,12.947208,3.8609009,1.5338302,0.035189036,0.9288074,13.217377258304852,1.0
830,35.9375,239.3125,8.481517,13.925543,22.378355,16.300823,2.5741904,1.0583047,0.04188258,0.6132604,10.375035701514124,1.0
1995,40.9375,239.3125,-1.4742962,6.1115203,16.438812,7.898249,1.7133003,1.28554,0.7046221,0.8710464,7.00613766613974,1.0
2105,41.4375,236.6875,1.4345623,8.150904,17.381435,9.711224,8.480567,5.0125856,0.68308604,1.4881752,85.70961833189942,2.0
252,34.1875,244.1875,12.638289,21.258596,32.117924,22.650452,0.33515835,0.100023285,0.30727723,0.3024942,0.3104315361561778,1.0
1113,37.0625,238.0625,9.544108,13.132831,17.803965,15.246922,5.8221974,2.0280404,0.10427281,1.5690104,154.87002399988208,2.0
936,36.3125,239.0625,8.919544,13.76638,21.566755,16.346733,2.3958876,0.98187417,0.036529914,0.6198045,8.381821695816875,1.0
1990,40.9375,238.6875,1.4883854,8.684395,18.385227,10.286066,2.6351097,1.3240174,0.58165693,0.9358117,14.937081918576856,1.0
2041,41.1875,236.9375,0.78086305,7.398373,17.169376,9.249384,4.9818516,2.0790405,0.5718157,1.9380841,100.8153892519188,2.0
2040,41.1875,236.8125,2.671838,9.235403,18.919964,11.10634,4.8021436,2.0584767,0.5484537,1.8290992,86.40145270837742,2.0
850,35.9375,242.6875,8.509045,17.867662,29.369446,19.366423,0.5443268,0.18347728,0.1980271,0.23231892,0.2424323797765119,1.0
1212,37.4375,239.9375,8.092165,14.306038,24.27452,17.005602,3.27367,1.6489217,0.08347386,1.0276355,17.859795617735145,1.0
2210,41.8125,237.4375,2.605936,10.044567,20.407927,11.589458,2.4508665,0.81862277,0.4396539,0.9150532,17.71098127186839,1.0
1945,40.8125,237.1875,3.8192432,10.802634,20.932686,12.694185,5.953371,2.4763155,0.3226609,1.8715912,69.43057189703856,2.0
1859,40.4375,239.1875,-1.8631021,6.301365,16.77543,7.754026,3.7983155,1.6909708,0.49657178,1.2263952,46.13746637196304,2.0
1188,37.3125,240.6875,5.335904,9.507685,19.963287,13.440166,4.9967446,2.5794675,0.22921875,1.4976895,60.489116121506,1.0
316,34.4375,241.9375,6.588694,12.662727,22.826424,15.470361,2.9155512,1.0193535,0.07117336,0.83523566,5.422191312913856,1.0
283,34.3125,243.1875,3.2911503,8.824657,18.707636,11.488807,2.7395687,1.0216342,0.45792055,0.89690554,4.920763577418453,1.0
2012,41.0625,237.3125,2.5340989,9.324546,19.219683,11.133605,9.303243,4.171105,0.48307824,2.5475118,57.65745069398938,2.0
2089,41.3125,238.8125,1.078214,8.517927,18.68964,10.315679,2.2209158,1.2319729,0.5910165,0.896127,22.54830694328814,2.0
626,35.3125,239.6875,8.7624235,11.01981,14.91094,13.756106,4.7604537,1.7954689,0.061111316,1.1990942,19.92403377104339,1.0
673,35.4375,240.1875,7.8615704,15.860979,25.51113,17.412611,0.9866804,0.4603759,0.037230242,0.23391773,1.4040592524320432,1.0
331,34.4375,243.9375,10.564596,18.563463,29.272356,20.205893,0.43764433,0.15278326,0.2987049,0.37346125,0.2421685907852883,1.0
371,34.5625,242.6875,8.335864,15.436188,25.720284,17.612938,0.7995845,0.3339309,0.12121311,0.41603068,0.2963526069333979,1.0
209,34.0625,242.9375,11.067864,15.304044,24.220623,18.877104,2.643058,1.2491579,0.16413401,0.86452746,8.55006465513531,1.0
669,35.4375,239.6875,8.306458,12.214178,18.02361,14.632532,3.2063339,1.1170403,0.057451177,0.8559074,11.204266620725196,1.0
1918,40.6875,237.9375,8.585203,15.333918,25.968796,17.926207,6.6577616,3.3203325,0.4686386,2.1550927,31.73396586972633,1.0
1872,40.5625,236.4375,1.4338841,7.146679,15.445646,8.978782,8.734846,3.6957116,0.38789773,2.77987,92.08046137136552,2.0
915,36.1875,241.9375,-0.09832935,8.260551,19.473623,10.213046,1.5857028,0.66023195,0.26369897,0.49357778,12.006458087680311,1.0
583,35.1875,239.6875,9.964256,12.080575,15.654502,14.784612,3.5802279,1.4229351,0.059787843,1.0065327,20.18190504788032,1.0
2074,41.3125,236.9375,0.5642873,7.4506807,17.202557,9.114087,5.6160336,2.2050974,0.62705654,2.1196508,83.3760510587631,1.0
1761,40.0625,239.9375,1.4096161,9.380797,19.801262,10.8910055,1.789868,0.88708395,0.45476162,0.70722276,1.9914195574935367,1.0
788,35.8125,239.0625,9.392903,14.23551,21.635057,16.656666,2.4100747,0.8678483,0.032630548,0.55560964,11.067177378460972,1.0
1320,37.9375,240.1875,2.7719278,8.688058,18.83624,11.886266,6.1989975,2.9831204,0.25540444,1.765529,50.32272343203205,1.0
490,34.9375,239.6875,11.494553,13.812371,17.610994,16.480192,2.701899,1.1414174,0.06441536,0.78882897,11.782678707336943,1.0
615,35.1875,244.3125,7.7415752,16.109837,27.681633,18.081266,0.7294793,0.357467,0.41952974,0.47766012,0.3913324790389108,1.0
528,34.9375,244.4375,9.319892,16.861765,28.118618,19.184347,0.7976368,0.3899117,0.5865733,0.56355345,0.8742472030216741,1.0
1363,38.1875,239.4375,7.907655,13.789523,23.624002,16.736967,5.1439314,2.543459,0.17742573,1.4570642,33.0871181624577,1.0
1252,37.5625,241.3125,-1.0393627,5.8067904,16.76242,8.275448,2.0819075,0.9733901,0.49054298,0.8531069,9.66868364472789,1.0
786,35.8125,238.8125,8.409167,11.795127,17.14967,14.094249,3.0610769,1.2464579,0.03459525,0.706816,23.21882281841725,1.0
1929,40.6875,239.3125,-1.0318905,7.0103755,17.415096,8.5207405,2.2900138,1.2135105,0.53413963,0.85885197,7.577468745530547,1.0
1880,40.5625,237.4375,7.1426497,14.069143,24.833797,16.644764,6.673629,2.9741552,0.451703,1.8800671,36.34459974309147,2.0
932,36.3125,238.3125,6.6974916,9.264658,13.305583,12.022432,6.156106,2.58148,0.12203969,1.5766087,24.55664998082677,1.0
1754,40.0625,239.0625,1.3000487,8.531385,18.171297,10.275294,5.5187926,2.576734,0.44065532,1.6312811,91.92774643652032,2.0
537,35.0625,239.5625,11.360361,13.515982,17.055466,16.14321,2.552803,1.043843,0.06232334,0.8364835,14.218416513739792,1.0
2133,41.5625,236.0625,5.5439897,8.097545,12.512905,10.18698,10.700956,5.5368576,0.7241746,4.447005,96.61473595477952,2.0
1135,37.0625,241.8125,3.6665192,12.207671,23.260853,13.613654,1.494554,0.6579658,0.24431562,0.5474022,1.0692935136319548,1.0
1672,39.8125,236.4375,5.038576,9.610729,16.576813,11.570023,11.7313795,4.549834,0.3834517,3.0388038,56.10154676086952,2.0
1580,39.3125,237.5625,7.4440107,13.870824,23.831198,16.346907,3.2017393,1.1273516,0.14140551,0.81904423,13.485510072632753,1.0
739,35.5625,243.8125,12.011447,21.626284,33.321316,22.872688,0.25153244,0.095215954,0.16731778,0.18871045,0.2882514820763699,1.0
1310,37.9375,238.1875,9.390249,15.436518,23.090357,17.867308,2.709228,1.1110069,0.072189786,0.7294105,10.19253887237528,1.0
668,35.4375,239.5625,8.669238,12.322478,17.894695,14.796745,4.2955594,1.4838997,0.053911354,1.1365252,12.613223637893576,1.0
1865,40.4375,239.9375,-0.8964343,7.7939453,18.486189,8.911609,1.794749,0.77504516,0.4747071,0.6556933,1.7535345663950452,1.0
370,34.5625,242.5625,8.453297,15.320662,25.669205,17.615475,0.80142206,0.31159422,0.12301312,0.44278002,0.4461079908335374,1.0
2116,41.4375,238.0625,-0.8470783,5.6321387,15.470328,7.5300555,6.5133524,2.711595,0.728712,1.7753178,89.70081829342003,2.0
34,32.9375,243.6875,11.398505,16.118843,25.692928,19.404314,0.81106174,0.23761018,0.2448478,0.39304125,3.0643639548365584,1.0
805,35.8125,242.0625,5.049511,13.535557,24.651785,15.278269,0.83339,0.29326272,0.23046419,0.32487643,1.9685962918039248,1.0
2152,41.5625,238.4375,-3.0041199,3.9958515,14.246658,6.0212517,3.6006756,1.9543767,0.9500805,1.2070148,94.08121696316192,2.0
1141,37.0625,242.5625,7.2190604,16.228064,27.665234,17.476381,0.5527968,0.2146506,0.14109595,0.20440479,0.2355297086298434,1.0
987,36.4375,242.4375,5.038094,13.747435,25.049536,15.393027,0.83838385,0.31942987,0.2155962,0.32967162,0.2738120326414682,1.0
2140,41.5625,236.9375,-2.4899256,4.78393,14.674953,6.092242,4.7171063,2.5987961,0.4942056,1.8776958,79.44838731170644,2.0
877,36.0625,241.5625,1.3095393,7.701627,18.114595,10.24665,4.097535,1.634698,0.1515537,0.87548274,27.565379963835365,1.0
823,35.8125,244.3125,8.600943,17.758339,29.683256,19.139704,0.37487757,0.18730937,0.2313607,0.26152194,0.2845841561789735,1.0
1621,39.5625,236.5625,6.068143,10.084192,16.553469,12.199166,11.131832,4.0878677,0.28201607,2.8736515,44.81002388211751,1.0
959,36.3125,243.0625,11.995096,20.727797,32.153362,22.316938,0.16837433,0.083762065,0.21685134,0.09184372,0.2687577506603828,1.0
756,35.6875,240.9375,10.399479,17.84349,27.436968,19.670603,1.2322776,0.66456354,0.03940916,0.4490545,1.365274079434592,1.0
73,33.1875,244.8125,13.7850275,22.060785,32.850563,23.951607,0.4019266,0.11057465,0.2812438,0.3646395,0.3106001016032629,1.0
473,34.8125,243.3125,9.605144,18.253767,29.287502,19.688723,0.52982336,0.2201741,0.2855471,0.3319106,0.2301763591703114,1.0
1501,38.9375,236.5625,8.018502,12.2894945,18.775665,14.452325,7.6162415,2.900117,0.18860023,1.7701783,102.19741565181906,2.0
1796,40.3125,235.6875,8.376877,11.0331135,15.610256,13.244498,12.411317,5.0646977,0.355957,3.7095623,70.70739657050419,2.0
1176,37.3125,238.3125,11.022373,14.566009,24.583395,18.86317,4.230245,1.5587137,0.08522016,1.0910445,23.79658425149631,2.0
14,32.8125,243.3125,10.406124,13.885018,21.635666,17.540924,2.6365492,1.4671345,0.25131753,0.91313493,10.09883792441476,1.0
712,35.5625,239.8125,7.9303417,13.163641,20.428974,15.380002,1.6046729,0.63938534,0.047816515,0.51609164,1.8587261831112127,1.0
1415,38.4375,239.6875,4.612192,9.812503,19.923042,13.321238,7.049803,3.679911,0.43935904,2.3693912,85.86539480267305,2.0
1221,37.4375,241.0625,-3.808283,1.489684,12.112844,4.8455195,5.760413,2.5224385,0.7426139,2.109774,35.50864582036322,1.0
1169,37.1875,241.9375,-1.3442755,7.3026204,18.400524,8.586884,1.114079,0.7012972,0.50371003,0.5423219,2.3871465449447022,1.0
326,34.4375,243.3125,8.808875,15.404707,25.737833,17.624376,0.6821822,0.21430957,0.17656893,0.35779893,0.3225008371050799,1.0
308,34.4375,240.8125,10.430933,13.923525,20.111055,16.794477,3.443468,1.1990757,0.04441745,0.89270467,17.38312062902113,1.0
1625,39.5625,237.0625,0.69310206,6.3582,15.386305,8.679332,8.423379,2.910702,0.47988537,1.7756181,50.47988066801371,2.0
2167,41.6875,236.1875,4.061515,7.5948706,13.316554,9.480907,11.564074,5.661491,0.8200551,4.0532317,122.63218504927472,2.0
958,36.3125,242.9375,2.6743762,11.3172865,22.726482,12.964079,0.7874137,0.4533763,0.26751277,0.40201232,1.3037830423512686,1.0
1656,39.6875,238.3125,9.991805,16.457813,26.210768,18.918877,5.294117,2.4638689,0.2083146,1.3508985,10.876873444320324,1.0
622,35.3125,239.1875,11.62662,13.290813,16.458181,16.054909,3.3778741,1.3488392,0.038351595,0.91475993,10.010893367395887,1.0
1491,38.8125,239.3125,7.301964,12.648966,23.374384,16.200998,6.9187727,3.5228734,0.2956666,1.8662739,86.7773994781027,2.0
912,36.1875,241.5625,1.5736336,8.330508,19.303453,11.095005,5.4530168,2.309374,0.1850367,1.2146518,34.440090157297604,2.0
28,32.9375,242.9375,13.357533,16.716255,23.062384,19.846704,1.8573527,0.92985463,0.06127001,0.6005588,3.106676257217932,1.0
1063,36.8125,240.5625,9.4041195,16.722065,26.754755,18.999964,2.6845813,1.3243837,0.095594585,0.7663685,9.016703754833362,1.0
317,34.4375,242.0625,5.721684,12.041078,22.304169,14.661124,2.266926,0.76877743,0.1123173,0.6985476,8.250445975249592,1.0
2110,41.4375,237.3125,0.12835172,7.26875,17.16869,8.660191,3.6953175,1.9680166,0.5851033,1.6057209,27.078925433173566,2.0
339,34.4375,244.9375,12.479554,21.512299,32.870766,23.075338,0.38886893,0.1525395,0.25749648,0.34698394,0.3370877264012255,1.0
1381,38.3125,237.5625,8.970577,13.982863,20.371656,16.146685,5.0761666,1.8865708,0.10284087,1.227144,35.251239899211896,1.0
964,36.3125,243.6875,8.878075,17.947983,29.507742,19.187052,0.37794188,0.22969776,0.2650121,0.26828057,0.2821281871534626,1.0
2103,41.4375,236.4375,2.894901,8.657013,16.299547,10.229216,6.950008,3.3826528,0.38119048,2.3191562,125.91690380300228,2.0
575,35.0625,244.6875,8.163932,16.1249,27.577435,18.278805,0.74294436,0.35670304,0.6652092,0.5411817,0.6112002715017736,1.0
994,36.4375,243.3125,7.0285044,15.825099,27.255257,17.264254,0.4303459,0.21264914,0.119136855,0.23586616,0.2802621951144527,1.0
918,36.1875,242.3125,1.1198744,9.750961,21.032394,11.523119,1.3338667,0.59543693,0.30878246,0.5144599,2.4793058526470166,1.0
2096,41.3125,239.6875,-0.58552206,5.909109,16.445158,8.5091,1.837749,1.8475144,0.896158,1.0931879,47.643375447383,2.0
151,33.6875,244.5625,12.894793,21.22422,32.044327,23.107113,0.39252478,0.10707305,0.36661366,0.3109934,0.2821380705346141,1.0
1906,40.6875,236.4375,2.670215,8.509897,17.012548,10.311202,8.342292,3.70401,0.36937645,2.677758,92.82635564026862,2.0
2235,41.9375,236.5625,1.5373521,8.089319,17.402435,9.527473,11.742512,5.2679214,0.6515796,4.390949,127.487947006462,2.0
1870,40.5625,236.1875,4.654327,8.24082,13.692304,10.160457,8.925553,4.0447755,0.4549972,2.8550355,47.931496361092826,2.0
899,36.1875,238.5625,6.179049,10.120848,15.850789,12.556876,6.2045455,2.0704744,0.086635195,1.4202864,13.325457989118316,1.0
903,36.1875,239.1875,8.545727,13.630287,22.651926,16.328472,2.6712832,1.1297832,0.056301482,0.7518341,7.68679886728478,1.0
90,33.3125,244.5625,15.036349,23.239304,34.030785,25.150381,0.28946853,0.11463738,0.22364382,0.2754392,0.3189275407448277,1.0
1881,40.5625,237.5625,9.478275,16.710571,27.390305,19.015203,4.837477,2.2731998,0.40667245,1.4725821,15.98780283629,1.0
1552,39.1875,237.0625,6.7363563,12.254269,21.148928,14.521558,6.365549,2.5750198,0.1593084,1.574127,25.60231140476942,1.0
402,34.6875,240.3125,4.4523935,7.913607,14.071212,10.630232,4.649969,1.6018577,0.15886027,1.0589873,10.90184563735444,1.0
494,34.9375,240.1875,6.5810394,11.458366,20.07483,14.041403,2.398164,1.0434266,0.041624688,0.68074846,11.257926155598836,1.0
2010,41.0625,237.0625,-2.6844854,4.0914807,13.960859,5.8943768,4.31476,2.3017368,0.48092318,1.9447106,62.63704618718933,2.0
1193,37.3125,241.3125,-6.8132186,-0.44174537,10.447236,2.3145144,4.4993496,2.2697814,0.76226145,1.833256,4.749168555708358,1.0
973,36.4375,239.4375,7.8809443,13.940347,23.689991,16.564548,2.679648,0.9272383,0.042234816,0.6635713,5.68552981744381,1.0
592,35.1875,241.4375,5.928535,11.93154,22.205376,14.567505,1.5006075,0.76242954,0.124924414,0.5570755,13.947843975509604,1.0
327,34.4375,243.4375,9.334015,16.310394,26.745588,18.35949,0.86920416,0.24613187,0.17252004,0.3694626,0.3158763070950716,1.0
1678,39.8125,237.1875,1.8065227,8.4798355,18.001259,10.580012,8.561125,3.5907273,0.3492692,2.1053352,64.8323513571276,2.0
1603,39.4375,237.4375,7.0289903,13.425023,23.495674,15.958052,3.386445,1.2131177,0.15514743,0.8403976,11.383543153226183,1.0
826,35.9375,238.8125,9.277678,13.547998,20.125757,15.9010725,2.5959427,0.9032205,0.036750868,0.59330654,5.239093166268059,1.0
751,35.6875,239.4375,9.2895775,14.624355,22.430393,16.858154,2.5700796,1.0112938,0.048619393,0.6459514,1.27104296174234,1.0
2136,41.5625,236.4375,3.8091314,9.154416,16.612886,10.814886,8.542974,3.2845669,0.420011,2.7350926,74.1168836666104,2.0
1153,37.1875,239.9375,9.324784,16.540653,25.978008,18.550539,1.8748535,0.9455272,0.05117848,0.5532365,12.4893746961879,1.0
1968,40.9375,235.9375,9.0191,11.684815,16.335642,13.6444845,8.076106,3.7781544,0.3913349,2.6294918,85.46013250505145,2.0
604,35.1875,242.9375,8.18974,16.75269,27.793589,18.302094,0.71738344,0.27997574,0.28957084,0.3327195,0.3333757139736395,1.0
714,35.5625,240.0625,8.2014065,16.100828,25.466183,17.64316,0.8085947,0.38621143,0.032374114,0.2466811,0.9153540271057836,1.0
1805,40.3125,236.8125,1.0855969,7.6599164,17.30184,9.516602,9.126338,4.411717,0.41139284,2.7087622,87.22282672101686,2.0
419,34.6875,242.6875,8.42112,15.730745,26.14429,17.747688,0.84472346,0.31966463,0.15767714,0.4306205,0.2955549185608845,1.0
662,35.3125,244.6875,3.4966335,11.747934,23.427391,13.826668,0.6667284,0.34253865,0.7163684,0.52949184,1.3105047938964434,1.0
1266,37.6875,239.9375,7.382749,12.772405,22.878923,15.847963,4.4729514,2.2100081,0.09840076,1.3317617,35.82096252716434,1.0
2057,41.1875,238.9375,1.2440937,8.704472,18.836277,10.562999,1.8471708,1.1543416,0.5561909,0.8179682,3.985229707335956,1.0
119,33.5625,242.6875,10.303105,14.857427,22.886518,17.808022,1.8876189,0.7355868,0.08873193,0.50244915,15.440684446420558,1.0
792,35.8125,239.5625,7.552796,13.378149,21.6113,15.515217,2.941978,1.1725051,0.038464196,0.65395683,8.221261202389591,1.0
1730,40.0625,235.9375,8.012113,10.348067,14.672021,12.750232,11.664698,5.8611293,0.48853406,3.9133744,109.17397161527,2.0
1886,40.5625,238.1875,4.538247,10.288737,20.514769,13.139066,6.0651517,3.5241814,0.623451,2.3516247,85.46517092440997,2.0
641,35.3125,242.0625,10.035239,18.114248,29.324413,19.913721,0.6171621,0.16787781,0.07656655,0.28943455,0.2491911200090654,1.0
1519,38.9375,239.5625,2.430171,7.845467,18.552599,11.398879,7.587727,3.7413807,0.51316655,2.2428637,67.40870415751564,2.0
1748,40.0625,238.3125,5.4077735,11.228682,21.061491,13.996372,8.322716,3.816329,0.5036243,2.7289276,69.62226260935647,2.0
1912,40.6875,237.1875,3.5242863,10.450018,20.48277,12.342759,5.279576,2.6713696,0.37390688,1.6875106,57.85770508323974,2.0
155,33.6875,245.0625,13.907101,22.977057,33.907864,24.33236,0.32393134,0.13134113,0.29327455,0.30278865,0.2661547619682683,1.0
1167,37.1875,241.6875,4.64107,12.946019,23.899797,14.341414,0.7691749,0.25939253,0.15378357,0.23265623,0.7798661183968756,1.0
1359,38.1875,238.9375,9.606155,16.436916,24.866379,18.501291,2.3472302,1.376468,0.097323805,0.56286097,9.64038610990165,1.0
97,33.4375,242.5625,11.455767,14.520619,20.360533,17.454924,2.100251,0.87021035,0.07815924,0.545526,7.243766836933172,1.0
2030,41.0625,239.6875,-1.4147562,5.7512765,16.261816,7.8653364,1.5576007,1.4821742,0.8056972,0.9266992,7.077311240386345,1.0
586,35.1875,240.0625,7.1096306,12.980557,21.39368,15.136252,1.6079533,0.7851338,0.047743477,0.5254692,2.977125500043921,1.0
1410,38.4375,239.0625,9.771176,16.066416,25.5695,18.830929,3.3359504,1.7672658,0.09485409,0.8592768,11.449438440418916,1.0
1749,40.0625,238.4375,2.7895079,8.632321,18.578295,11.427177,7.9143076,3.7913408,0.6319323,2.768322,95.8186207626141,2.0
1650,39.6875,237.0625,1.3796905,7.23205,16.395412,9.472744,8.896673,3.1704314,0.6012559,2.1397648,61.14649974210655,2.0
839,35.9375,241.3125,5.2615013,10.929705,20.772438,13.561406,3.4733672,1.6733226,0.13425127,0.9888388,44.203392480336426,2.0
1769,40.1875,236.6875,3.208509,9.121462,17.970774,11.055305,9.584006,4.5244813,0.34561154,2.6475286,81.85796508908663,2.0
757,35.6875,241.0625,10.781148,17.101154,26.812803,19.494757,1.4658318,0.69022083,0.051245876,0.4827903,2.2474806835311925,1.0
930,36.1875,243.8125,6.2995973,15.560719,27.194885,16.709923,0.42390805,0.25580898,0.3772559,0.33138773,0.2763869193454589,1.0
1238,37.5625,239.5625,9.364247,16.30829,25.232244,18.173197,2.3075867,1.1695286,0.09102997,0.69469017,11.350199604608363,1.0
347,34.5625,239.6875,11.097816,13.431099,17.26258,16.084545,3.0620358,1.30443,0.028009135,0.75649184,16.169057880843365,1.0
1591,39.3125,239.6875,-2.9908776,3.451848,13.815807,6.420267,7.793416,3.7080495,0.5725637,2.6058764,75.31149186333204,2.0
991,36.4375,242.9375,6.556022,15.165945,26.549038,16.809204,0.42186528,0.20757443,0.12683606,0.19318517,0.2973023797615003,1.0
